상품범주(대),상품범주(중),상품범주(소),상품범주(세),상품,상품명,매출금액(취급고기준),카테고리,Dictionary
가공식품,김치/절임류,김치,김치(국산)기타,221294,김장독 갓김치(1Kg/EA),14630002,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,221295,김장독 배추겉절이(일반 1Kg/EA),2203269,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,221302,김장독 묵은지(1Kg/EA),5177394,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,221303,김장독 묵은지(일반 1Kg/EA),4594315,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,221305,김장독 별미김치(일반_배추+무 1Kg/EA),1167348,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,221364,진경 보쌈김치(5Kg/BOX),1972727,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,221365,진경 보쌈김치(10Kg/BOX),2260635,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,221366,진경 오이소박이(5Kg/BOX),11163721,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,221367,진경 오이소박이(10Kg/BOX),4667648,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,222332,진경 동치미(5Kg/BOX),2771407,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,222333,진경 동치미(10Kg/BOX),7013842,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,235122,예소담 동치미(약숙 1Kg/BOX),6928279,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,235126,예소담 동치미(약숙 10Kg/BOX),3977651,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,235128,예소담 묵은지(10Kg/BOX),30837733,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,235139,예소담 보쌈김치(5Kg/BOX),2156893,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,235149,예소담 무생채(초숙 5Kg/BOX),2903790,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,235198,종가집 볶음김치(3Kg/EA),185460966,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,235530,종가집 동치미(5Kg/BOX),10209759,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,236045,종가집 보쌈김치(5Kg/BOX),23459550,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,236046,종가집 배추겉절이(5Kg/BOX),24739159,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,236048,종가집 묵은지(10Kg/BOX),40692945,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,238470,예소담 무생채(푸드빌용 초숙 2Kg/BOX),350060,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,256962,늘만나 배추겉절이(1Kg/BOX),107877,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,256963,늘만나 동치미(약숙 10Kg/BOX),70000,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,263047,비비고 김치볶음(80g/EA),68940821,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,270882,예소담 김치속(직송용 8Kg/BOX),610901,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,291073,예소담 김치속(일반 직송용 8Kg/BOX),173780,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,291251,선농 보쌈김치(초숙 10Kg/BOX),13977261,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,291252,선농 깻잎김치(초숙 10Kg/BOX),1908100,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,291391,선농 오이소박이(초숙 10Kg/BOX),13708299,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,291392,선농 오이김치(초숙 10Kg/BOX),7631200,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,291941,선농 동치미(약숙 10Kg/BOX),9783349,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,292620,선농 겉절이김치(초숙_일반 10Kg/BOX),18298712,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,294379,김장독 묵은지(일반 10Kg/BOX),5058370,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,296079,종가집 무말랭이김치(옛맛 5Kg/EA),5769450,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,296836,선농 깻잎김치(1Kg/EA),9116479,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,322658,선농 파김치(10Kg/BOX),7691249,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,322990,선농 파김치(1Kg/EA),6368533,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,322992,선농 파김치(일반 1Kg/EA),4520736,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,322993,선농 갓김치(1Kg/EA),7503426,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,322994,선농 갓김치(일반 1Kg/EA),5289684,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,322995,선농 파김치(일반 10Kg/BOX),3383660,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,322996,선농 갓김치(10Kg/BOX),11955592,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,322997,선농 갓김치(일반 10Kg/BOX),10580875,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,329510,진경 갓김치(5Kg/BOX),2845038,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,329511,진경 갓김치(10Kg/BOX),3811803,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,331456,동심 맛김치(아라마크용 물류대행_적숙_일반 볶음밥용 10Kg/BOX),400,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,331493,동심 동치미(아라마크용 물류대행_수분70% 10Kg/BOX),1963,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,331735,김장독 김치속(5Kg/BOX),1429840,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,334678,동심 보쌈김치(아라마크용 물류대행_일반 10Kg/BOX),331,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,335165,예소담 볶음김치(일반 3Kg/EA),78562756,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,337683,무김치(동백카츠용 5Kg/EA),27141400,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,341807,선농 보쌈김치(초숙 1Kg/EA),5809055,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,350411,볶음김치(정직유부용 국내산 2Kg/EA),274129968,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,352561,묵은지김치(아이씨에스용 NEW 200g/EA),1647800,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,352791,예소담 생깻잎김치(초숙 1Kg/EA),46860,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,352792,예소담 갓김치(약숙 1Kg/EA),3988711,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,352793,예소담 갓김치(적숙 1Kg/EA),6605546,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,352794,예소담 보쌈김치(1Kg/BOX),107950,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,352795,예소담 오이소박이(약숙 1Kg/EA),14757362,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,352796,예소담 파김치(약숙 1Kg/EA),43684645,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,354438,자연드림 동치미(2Kg/EA),295390,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,354461,자연드림 볶음김치(170g/EA),338217,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,354466,자연드림 남도김치(1Kg/EA),425440,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,355295,김장독 보쌈김치(아라마크용 물류대행 1Kg/EA),45,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,355299,김장독 오이소박이(아라마크용 물류대행 KG),107333,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,355301,김장독 총각김치(아라마크용 물류대행_생_일반 1Kg/EA),25015,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,355306,김장독 배추겉절이(아라마크용 물류대행_일반 1Kg/EA),135993,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,355321,김장독 동치미(아라마크용 물류대행 1Kg/EA),2855,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,355534,동심 배추겉절이(아라마크용 물류대행 5Kg/BOX),4477,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,357139,예소담 볶음김치(한남동그집용 일반 3Kg/EA),13869500,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,359238,예소담 묵은지(1Kg/EA),11676236,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,362126,종가집 볶음김치(3Kg/EA),853817,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,362127,예소담 볶음김치(일반 3Kg/EA),1439986,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,362128,종가집 썰은김치(4Kg/EA),2415389,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,366219,선농 냉면김치(일반 5Kg/BOX),90700,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,369232,예소담 썰은김치(400g/EA),9510,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,369275,예소담 파김치(약숙 10Kg/BOX),398110,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,369276,예소담 갓김치(약숙 10Kg/BOX),2154345,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,369349,비비고 갓김치(900g/EA),25766,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,369351,예소담 오이소박이(약숙 10Kg/BOX),1689212,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,372095,김장독 묵은지(아라마크용 물류대행_일반 1Kg/EA),89223,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,373732,자연드림 동치미(2Kg/EA),1095531,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,373736,자연드림 볶음김치(170g/EA),100560,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,373833,예소담 김치속(4Kg/EA),3050653,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,373834,예소담 김치속(일반 4Kg/EA),366410,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,373841,예소담 김치속(8Kg/BOX),11379968,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,373842,예소담 김치속(일반 8Kg/BOX),4067420,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,374875,볶음김치(이게볶음밥용 3Kg/EA),86446801,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,377892,김장독 김치속(아라마크용 물류대행 1Kg/EA),328,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,377898,예소담 보쌈김치(2Kg/EA),16674326,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,379133,TB찜용김치(타베코리아용 1.2Kg/EA),972320,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(국산)기타,382428,진경 파김치(5Kg/BOX),203920,1,김치(국산)기타
가공식품,김치/절임류,김치,김치(수입)기타,228102,볶음김치(부엉이돈까스용 1Kg/EA),21904000,1,김치(수입)기타
가공식품,김치/절임류,김치,김치(수입)기타,276391,농촌 깍두기(10Kg/BOX),566034263,1,김치(수입)기타
가공식품,김치/절임류,김치,김치(수입)기타,277392,볶음김치(제이케이푸드용 1Kg*10입 10Kg/BOX),771480,1,김치(수입)기타
가공식품,김치/절임류,김치,김치(수입)기타,292764,농촌 백김치(10Kg/BOX),128058336,1,김치(수입)기타
가공식품,김치/절임류,김치,김치(수입)기타,292765,농촌 총각김치(10Kg/BOX),42460412,1,김치(수입)기타
가공식품,김치/절임류,김치,김치(수입)기타,354409,쪽파김치(제줏간용 택배출고 10Kg/BOX),47591000,1,김치(수입)기타
가공식품,김치/절임류,김치,김치(수입)기타,355365,아진 깍두기(아라마크용 물류대행 10Kg/BOX),116663,1,김치(수입)기타
가공식품,김치/절임류,김치,김치(수입)기타,355368,아진 총각김치(아라마크용 물류대행 10Kg/BOX),5833,1,김치(수입)기타
가공식품,김치/절임류,김치,김치(수입)기타,372248,정성 포기김치(숙성 10Kg/BOX),422012,1,김치(수입)기타
가공식품,김치/절임류,김치,김치(수입)기타,372679,파김치(제줏간용 10Kg/BOX),920000,1,김치(수입)기타
가공식품,김치/절임류,김치,깍두기김치,109220,남현식품 깍두기(숙성 KG),71810,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,191952,진경 깍두기(소_일반 10Kg/BOX),2206097,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,196964,쉐프원 깍두기(일반_생 10Kg/BOX),1823472,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,196981,쉐프원 깍두기(일반_숙성 10Kg/BOX),7415654,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,197057,종가집 깍두기(생_2.5*2.5cm 10Kg/BOX),33005584,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,197123,종가집 깍두기(숙성_2.5*2.5cm 10Kg/BOX),57823565,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,197586,예소담 깍두기(초숙 10Kg/BOX),17279117,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,198292,한성 깍두기(FS용 중숙 KG),28040,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,215790,태서 깍두기(10Kg/BOX),96380,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,219229,진경 깍두기(생 10Kg/BOX),28402754,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,219230,진경 깍두기(숙성 10Kg/BOX),10332412,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,219233,진경 깍두기(생 5Kg/BOX),9322656,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,219234,진경 깍두기(숙성 5Kg/BOX),8683802,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,219235,진경 깍두기(생_일반 1Kg/EA),2908253,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,219236,진경 깍두기(숙성_일반 1Kg/EA),4028665,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,219237,진경 깍두기(생 1Kg/EA),2003701,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,219238,진경 깍두기(숙성 1Kg/EA),1817780,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,220542,이츠웰 깍두기(생_일반_모산 10Kg/BOX),33091958,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,220545,이츠웰 깍두기(숙성_일반_모산 10Kg/BOX),20106024,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,220566,광동종합식품 깍두기(중숙 5Kg/BOX),26850,1,깍두기김치
가공식품,김치/절임류,김치,깍두기김치,221127,김장독 깍두기(생_일반 10Kg/BOX),11721618,1,깍두기김치
