상품범주(대),상품범주(중),상품범주(소),상품범주(세),상품,상품명,매출금액(취급고기준),Kearney,,,상품범주(세),
가공식품,가공부가상품,가공선물세트,가공선물세트,351765,헬씨키트21(따끈한밥200g+사골곰탕250g+볶음김치80g 대체식키트용 530g/EA),"9,006,186",밀키트,,,액젓,1
가공식품,가공부가상품,가공선물세트,가공선물세트,351766,헬씨키트22(따끈한밥200g+설렁탕250g+볶음김치80g 대체식키트용 530g/EA),"11,335,220",밀키트,,,꿀,1
가공식품,가공부가상품,가공선물세트,가공선물세트,351767,헬씨키트23(따끈한밥200g+소고기무국250g+볶음김치80g 대체식키트용 530g/EA),"16,461,800",밀키트,,,당류기타,
가공식품,가공부가상품,가공선물세트,가공선물세트,351768,헬씨키트24(따끈한밥200g+육개장250g+볶음김치80g 대체식키트용 530g/EA),"1,979,910",밀키트,,,물엿,1
가공식품,가공부가상품,가공선물세트,가공선물세트,351769,헬씨키트25(따끈한밥200g+미역국250g+볶음김치80g 대체식키트용 530g/EA),"15,037,350",밀키트,,,설탕,1
가공식품,가공부가상품,가공선물세트,가공선물세트,351770,헬씨키트26(따끈한밥200g+돼지불고기덮밥소스180g+사골곰탕250 대체식키트용 630g/EA),"1,784,320",밀키트,,,시럽,1
가공식품,가공부가상품,가공선물세트,가공선물세트,351771,헬씨키트27(따끈한밥200g+제육덮밥소스180g+사골곰탕250g 대체식키트용 630g/EA),"1,758,720",밀키트,,,올리고당,1
가공식품,가공부가상품,가공선물세트,가공선물세트,351773,헬씨키트29(따끈한밥200g+된장찌개250g+볶음김치80g 대체식키트용 530g/EA),"874,530",밀키트,,,겨자,1
가공식품,가공부가상품,가공선물세트,가공선물세트,370501,백설 선물세트(진한참기름_특호 1.5Kg/EA),"234,093",오일선물세트,,,꽃소금,1
가공식품,가공부가상품,가공선물세트,가공선물세트,370502,백설 선물세트(진한참기름_2호 800g/EA),"2,173,923",오일선물세트,,,맛소금,1
가공식품,가공부가상품,가공선물세트,가공선물세트,370503,백설 선물세트(카놀라유_3호 920g/EA),"159,264",오일선물세트,,,소금기타,
가공식품,가공부가상품,가공선물세트,가공선물세트,370930,현명한선택8S호(명랑시대용 1.96Kg/EA),"1,565,900",종합선물세트,,,시즈닝,1
가공식품,가공부가상품,가공선물세트,가공선물세트,371281,백설 명절선물세트(현명한선택4S호 특판용 3.83Kg/EA),"248,214,641",종합선물세트,,,와사비,1
가공식품,가공부가상품,가공선물세트,가공선물세트,371283,백설 명절선물세트(압착올리브유2호 특판용 1.5Kg/EA),"144,000",오일선물세트,,,천일염,1
가공식품,가공부가상품,가공선물세트,가공선물세트,371285,백설 명절선물세트(프리미엄23호 특판용 2Kg/EA),"1,266,562",오일선물세트,,,향신료,1
가공식품,가공부가상품,가공선물세트,가공선물세트,371676,토실이표고세트(이백장용 선물세트 88g/EA),"2,720",버섯선물세트,,,후추,1
가공식품,가공부가상품,가공선물세트,가공선물세트,372751,헬씨키트30(따끈한밥200g+김치볶음80g+연잎콩카레덮밥소스200g 대체식키트용 480g/EA),"499,920",밀키트,,,동남아소스,
가공식품,가공부가상품,가공선물세트,가공선물세트,372756,헬씨키트31(따끈한밥200g+김치볶음80g+유니짜장덮밥소스200g 대체식키트용 480g/EA),"206,440",밀키트,,,드레싱,
가공식품,가공부가상품,가공선물세트,가공선물세트,372757,헬씨키트32(따끈한밥200g+김치볶음80g+불고기계란덮밥소스200g 대체식키트용 480g/EA),"829,000",밀키트,,,레몬주스,1
가공식품,가공부가상품,가공선물세트,가공선물세트,372763,헬씨키트36(따끈한밥200g+사골곰탕250g+쥐눈이콩조림100g 대체식키트용 550g/EA),"2,518,340",밀키트,,,마요네즈,1
가공식품,가공부가상품,가공선물세트,가공선물세트,374168,헬씨키트37(따끈한밥200g+사골곰탕250g+우엉조림100g 대체식키트용 550g/EA),"192,000",밀키트,,,양념장,1
가공식품,가공부가상품,가공선물세트,가공선물세트,378105,백설 선물세트(제일6호 1.833Kg/EA),"6,184,475",오일선물세트,,,양식소스,1
가공식품,가공부가상품,가공선물세트,가공선물세트,378987,백설 선물세트(프리미엄_14호 특판용 1.383Kg/EA),"19,706,190",오일선물세트,,,일식소스,1
가공식품,가공부가상품,가공선물세트,가공선물세트,378988,백설 선물세트(진한참기름_2호 특판용 800g/EA),"6,247,487",오일선물세트,,,제당B2B소스,
가공식품,가공부가상품,가공선물세트,가공선물세트,378989,백설 선물세트(스팸고급유7호 특판용 1.52Kg/EA),"14,742,546",오일선물세트,,,중식소스,1
가공식품,가공부가상품,가공선물세트,가공선물세트,378990,백설 선물세트(진한참기름특호 특판용 1.5Kg/EA),"3,885,277",오일선물세트,,,중식소스(수입),1
가공식품,가공부가상품,가공선물세트,가공선물세트,378991,백설 선물세트(고소한참기름_A호 특판용 982g/EA),"38,002,319",오일선물세트,,,케찹,1
가공식품,가공부가상품,가공선물세트,가공선물세트,378992,한뿌리 선물세트(흑삼대보_스틱복합_흑삼대보_흑삼진 특판용 500g/EA),"6,513,027",건강식품선물세트,,,한식소스,
가공식품,가공부가상품,가공선물세트,가공선물세트,379075,한뿌리 선물세트(구증구포_10g*30포 특판용 300g/EA),"1,210,503",건강식품선물세트,,,간장,1
가공식품,가공부가상품,가공선물세트,가공선물세트,379076,백설 선물세트(스팸_레디백세트 특판용 4.08Kg/EA),"5,832,041",햄선물세트,,,고추장,1
가공식품,가공부가상품,가공선물세트,가공선물세트,379091,한뿌리 선물세트(홍삼골드_40ml*16입_가로용 특판용 1.2Kg/EA),"404,000",건강식품선물세트,,,된장,1
가공식품,가공부가상품,가공선물세트,가공선물세트,379352,만두선물세트(이백장돈까스용 1.2Kg/BOX),"1,660",만두선물세트,,,쌈장,1
가공식품,가공부가상품,가공선물세트,가공선물세트,380357,해표특선88호(에프앤비용 명절용 1.91Kg/EA),"4,750",종합선물세트,,,일식간장,1
가공식품,가공부가상품,가공선물세트,가공선물세트,380389,해표특선57호(에프앤비용 명절용 2.81Kg/EA),510,종합선물세트,,,청국장,1
가공식품,가공부가상품,가공선물세트,가공선물세트,380644,백설 선물세트(SaveEarthChoice 특판용 1.92Kg/EA),"1,783,036",종합선물세트,,,초고추장,1
가공식품,김치/절임류,김치,김치(국산)기타,105930,CJ제일제당 양념소(씨제이나눔재단용 지함 그룹김장봉사용 10Kg/BOX),"1,817,340",,,,춘장,1
가공식품,김치/절임류,김치,김치(국산)기타,114246,김장독 동치미(1Kg/EA),"2,094,775",,,,고형/분말음료/티백,
가공식품,김치/절임류,김치,김치(국산)기타,192881,한성 배추겉절이(KG),"49,035",,,,대체우유,
가공식품,김치/절임류,김치,김치(국산)기타,193508,일품 오이소박이(KG),"70,990",,,,두유,1
가공식품,김치/절임류,김치,김치(국산)기타,198244,예소담 보쌈김치(10Kg/BOX),"6,441,287",,,,생수,1
가공식품,김치/절임류,김치,김치(국산)기타,201795,한성 오이소박이(약숙 KG),"102,936",,,,액상차,
가공식품,김치/절임류,김치,김치(국산)기타,216251,산마식품 총각김치(10Kg/BOX),"197,800",,,,액상커피,
가공식품,김치/절임류,김치,김치(국산)기타,220664,진경 묵은지(일반 5Kg/BOX),"11,092,838",,,,음료기타,
가공식품,김치/절임류,김치,김치(국산)기타,220665,진경 묵은지(일반 10Kg/BOX),"10,381,101",,,,음료농축액,
가공식품,김치/절임류,김치,김치(국산)기타,220668,진경 김치속(5Kg/BOX),"1,889,330",,,,음료용파우더,
가공식품,김치/절임류,김치,김치(국산)기타,220669,진경 김치속(10Kg/BOX),"6,995,750",,,,주스,
가공식품,김치/절임류,김치,김치(국산)기타,221274,김장독 보쌈김치(1Kg/EA),"6,195,104",,,,차류,
가공식품,김치/절임류,김치,김치(국산)기타,221276,김장독 총각김치(생 1Kg/EA),"1,934,748",,,,탄산음료,
가공식품,김치/절임류,김치,김치(국산)기타,221277,김장독 총각김치(생_일반 1Kg/EA),"2,834,867",,,,요리용술,
가공식품,김치/절임류,김치,김치(국산)기타,221278,김장독 총각김치(적숙 1Kg/EA),"3,397,574",,,,일반주류,
가공식품,김치/절임류,김치,김치(국산)기타,221279,김장독 총각김치(숙성_일반 1Kg/EA),"7,400,106",,,,전통주,
가공식품,김치/절임류,김치,김치(국산)기타,221281,김장독 파김치(1Kg/EA),"11,008,236",,,,분쇄원두커피,
가공식품,김치/절임류,김치,김치(국산)기타,221294,김장독 갓김치(1Kg/EA),"14,630,002",,,,커피믹스,1
가공식품,김치/절임류,김치,김치(국산)기타,221295,김장독 배추겉절이(일반 1Kg/EA),"2,203,269",,,,홀빈원두커피,1
가공식품,김치/절임류,김치,김치(국산)기타,221302,김장독 묵은지(1Kg/EA),"5,177,394",,,,계육가공(수입산),1
가공식품,김치/절임류,김치,김치(국산)기타,221303,김장독 묵은지(일반 1Kg/EA),"4,594,315",,,,버팔로윙/봉(국산),
가공식품,김치/절임류,김치,김치(국산)기타,221305,김장독 별미김치(일반_배추+무 1Kg/EA),"1,167,348",,,,염지닭(국산),1
가공식품,김치/절임류,김치,김치(국산)기타,221364,진경 보쌈김치(5Kg/BOX),"1,972,727",,,,치킨너겟(국산),1
가공식품,김치/절임류,김치,김치(국산)기타,221365,진경 보쌈김치(10Kg/BOX),"2,260,635",,,,치킨텐더(국산),1
가공식품,김치/절임류,김치,김치(국산)기타,221366,진경 오이소박이(5Kg/BOX),"11,163,721",,,,후라이드치킨(국산),1
가공식품,김치/절임류,김치,김치(국산)기타,221367,진경 오이소박이(10Kg/BOX),"4,667,648",,,,훈제치킨/계육가공기타(국산),
가공식품,김치/절임류,김치,김치(국산)기타,222332,진경 동치미(5Kg/BOX),"2,771,407",,,,가공삼겹,1
가공식품,김치/절임류,김치,김치(국산)기타,222333,진경 동치미(10Kg/BOX),"7,013,842",,,,바베큐립,1
가공식품,김치/절임류,김치,김치(국산)기타,235122,예소담 동치미(약숙 1Kg/BOX),"6,928,279",,,,베이컨,1
가공식품,김치/절임류,김치,김치(국산)기타,235126,예소담 동치미(약숙 10Kg/BOX),"3,977,651",,,,수입육가공기타,
가공식품,김치/절임류,김치,김치(국산)기타,235128,예소담 묵은지(10Kg/BOX),"30,837,733",,,,순대,1
가공식품,김치/절임류,김치,김치(국산)기타,235139,예소담 보쌈김치(5Kg/BOX),"2,156,893",,,,육가공기타,
가공식품,김치/절임류,김치,김치(국산)기타,235149,예소담 무생채(초숙 5Kg/BOX),"2,903,790",,,,족발,1
가공식품,김치/절임류,김치,김치(국산)기타,235198,종가집 볶음김치(3Kg/EA),"185,460,966",,,,비엔나소시지,1
가공식품,김치/절임류,김치,김치(국산)기타,235530,종가집 동치미(5Kg/BOX),"10,209,759",,,,소시지기타,
가공식품,김치/절임류,김치,김치(국산)기타,236045,종가집 보쌈김치(5Kg/BOX),"23,459,550",,,,후랑크소시지,1
가공식품,김치/절임류,김치,김치(국산)기타,236046,종가집 배추겉절이(5Kg/BOX),"24,739,159",,,,훈제오리(수입),1
가공식품,김치/절임류,김치,김치(국산)기타,236048,종가집 묵은지(10Kg/BOX),"40,692,945",,,,훈제오리(슬라이스),1
가공식품,김치/절임류,김치,김치(국산)기타,238470,예소담 무생채(푸드빌용 초숙 2Kg/BOX),"350,060",,,,훈제오리(통),1
가공식품,김치/절임류,김치,김치(국산)기타,256962,늘만나 배추겉절이(1Kg/BOX),"107,877",,,,스모크/김밥햄,
가공식품,김치/절임류,김치,김치(국산)기타,256963,늘만나 동치미(약숙 10Kg/BOX),"70,000",,,,슬라이스햄,1
가공식품,김치/절임류,김치,김치(국산)기타,263047,비비고 김치볶음(80g/EA),"68,940,821",,,,햄기타,
가공식품,김치/절임류,김치,김치(국산)기타,270882,예소담 김치속(직송용 8Kg/BOX),"610,901",,,,햄캔,1
가공식품,김치/절임류,김치,김치(국산)기타,291073,예소담 김치속(일반 직송용 8Kg/BOX),"173,780",,,,아이스크림/빙과,1
가공식품,김치/절임류,김치,김치(국산)기타,291251,선농 보쌈김치(초숙 10Kg/BOX),"13,977,261",,,,잼/퓨레,1
가공식품,김치/절임류,김치,김치(국산)기타,291252,선농 깻잎김치(초숙 10Kg/BOX),"1,908,100",,,,초콜릿,1
가공식품,김치/절임류,김치,김치(국산)기타,291391,선농 오이소박이(초숙 10Kg/BOX),"13,708,299",,,,캔디,1
가공식품,김치/절임류,김치,김치(국산)기타,291392,선농 오이김치(초숙 10Kg/BOX),"7,631,200",,,,팥앙금,1
가공식품,김치/절임류,김치,김치(국산)기타,291941,선농 동치미(약숙 10Kg/BOX),"9,783,349",,,,가공건과,
가공식품,김치/절임류,김치,김치(국산)기타,292620,선농 겉절이김치(초숙_일반 10Kg/BOX),"18,298,712",,,,가공견과,
가공식품,김치/절임류,김치,김치(국산)기타,294379,김장독 묵은지(일반 10Kg/BOX),"5,058,370",,,,머핀/스콘,1
가공식품,김치/절임류,김치,김치(국산)기타,296079,종가집 무말랭이김치(옛맛 5Kg/EA),"5,769,450",,,,베이글,1
가공식품,김치/절임류,김치,김치(국산)기타,296836,선농 깻잎김치(1Kg/EA),"9,116,479",,,,베이커리기타,
가공식품,김치/절임류,김치,김치(국산)기타,322658,선농 파김치(10Kg/BOX),"7,691,249",,,,베이커리도우/생지,1
가공식품,김치/절임류,김치,김치(국산)기타,322990,선농 파김치(1Kg/EA),"6,368,533",,,,비건/식물성베이커리,1
가공식품,김치/절임류,김치,김치(국산)기타,322992,선농 파김치(일반 1Kg/EA),"4,520,736",,,,샌드위치/핫밀,1
가공식품,김치/절임류,김치,김치(국산)기타,322993,선농 갓김치(1Kg/EA),"7,503,426",,,,소재빵,
가공식품,김치/절임류,김치,김치(국산)기타,322994,선농 갓김치(일반 1Kg/EA),"5,289,684",,,,식빵,1
가공식품,김치/절임류,김치,김치(국산)기타,322995,선농 파김치(일반 10Kg/BOX),"3,383,660",,,,양과자/파이,1
가공식품,김치/절임류,김치,김치(국산)기타,322996,선농 갓김치(10Kg/BOX),"11,955,592",,,,완제빵,1
가공식품,김치/절임류,김치,김치(국산)기타,322997,선농 갓김치(일반 10Kg/BOX),"10,580,875",,,,케익,1
가공식품,김치/절임류,김치,김치(국산)기타,329510,진경 갓김치(5Kg/BOX),"2,845,038",,,,스낵/과자,1
가공식품,김치/절임류,김치,김치(국산)기타,329511,진경 갓김치(10Kg/BOX),"3,811,803",,,,시리얼,1
가공식품,김치/절임류,김치,김치(국산)기타,331456,동심 맛김치(아라마크용 물류대행_적숙_일반 볶음밥용 10Kg/BOX),400,,,,육포,1
가공식품,김치/절임류,김치,김치(국산)기타,331493,동심 동치미(아라마크용 물류대행_수분70% 10Kg/BOX),"1,963",,,,쿠키,1
가공식품,김치/절임류,김치,김치(국산)기타,331735,김장독 김치속(5Kg/BOX),"1,429,840",,,,팝콘,1
가공식품,김치/절임류,김치,김치(국산)기타,334678,동심 보쌈김치(아라마크용 물류대행_일반 10Kg/BOX),331,,,,핫도그,1
가공식품,김치/절임류,김치,김치(국산)기타,335165,예소담 볶음김치(일반 3Kg/EA),"78,562,756",,,,호빵/찐빵,1
가공식품,김치/절임류,김치,김치(국산)기타,337683,무김치(동백카츠용 5Kg/EA),"27,141,400",,,,건강기능식품,1
가공식품,김치/절임류,김치,김치(국산)기타,341807,선농 보쌈김치(초숙 1Kg/EA),"5,809,055",,,,의료용식품,1
가공식품,김치/절임류,김치,김치(국산)기타,350411,볶음김치(정직유부용 국내산 2Kg/EA),"274,129,968",,,,대용량밀키트,1
가공식품,김치/절임류,김치,김치(국산)기타,352561,묵은지김치(아이씨에스용 NEW 200g/EA),"1,647,800",,,,밀키트/간편식,1
가공식품,김치/절임류,김치,김치(국산)기타,352791,예소담 생깻잎김치(초숙 1Kg/EA),"46,860",,,,체험형밀키트,1
가공식품,김치/절임류,김치,김치(국산)기타,352792,예소담 갓김치(약숙 1Kg/EA),"3,988,711",,,,냉동(볶음)밥,1
가공식품,김치/절임류,김치,김치(국산)기타,352793,예소담 갓김치(적숙 1Kg/EA),"6,605,546",,,,누룽지,1
가공식품,김치/절임류,김치,김치(국산)기타,352794,예소담 보쌈김치(1Kg/BOX),"107,950",,,,도시락/김밥,1
가공식품,김치/절임류,김치,김치(국산)기타,352795,예소담 오이소박이(약숙 1Kg/EA),"14,757,362",,,,또띠아,1
가공식품,김치/절임류,김치,김치(국산)기타,352796,예소담 파김치(약숙 1Kg/EA),"43,684,645",,,,밀샐러드,1
가공식품,김치/절임류,김치,김치(국산)기타,354438,자연드림 동치미(2Kg/EA),"295,390",,,,분말카레,1
가공식품,김치/절임류,김치,김치(국산)기타,354461,자연드림 볶음김치(170g/EA),"338,217",,,,샐러드,
가공식품,김치/절임류,김치,김치(국산)기타,354466,자연드림 남도김치(1Kg/EA),"425,440",,,,스프,1
가공식품,김치/절임류,김치,김치(국산)기타,355295,김장독 보쌈김치(아라마크용 물류대행 1Kg/EA),45,,,,전,1
가공식품,김치/절임류,김치,김치(국산)기타,355299,김장독 오이소박이(아라마크용 물류대행 KG),"107,333",,,,즉석밥/즉석죽,
가공식품,김치/절임류,김치,김치(국산)기타,355301,김장독 총각김치(아라마크용 물류대행_생_일반 1Kg/EA),"25,015",,,,즉석카레/짜장,
가공식품,김치/절임류,김치,김치(국산)기타,355306,김장독 배추겉절이(아라마크용 물류대행_일반 1Kg/EA),"135,993",,,,탕/국/찌개,
가공식품,김치/절임류,김치,김치(국산)기타,355321,김장독 동치미(아라마크용 물류대행 1Kg/EA),"2,855",,,,편의식/즉석식품기타,
